,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sales_Price
2741,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,75.0,9525.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Below_Average,1954.0,1972.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Typical,Typical,CBlock,Typical,Fair,No,Rec,6,Unf,0.0,550.0,994.0,GasA,Good,Y,SBrkr,1216.0,639.0,0.0,1855.0,0,0,2,0,4,1,Typical,7,Typ,0,No_Fireplace,Attchd,Unf,1,325.0,Typical,Typical,Paved,182.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,10,2006.0,WD ,Normal,-93.666095,42.025102,136900.0
2742,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,75.0,9525.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Average,1953.0,1953.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,LwQ,4,Unf,0.0,532.0,1000.0,GasA,Typical,Y,SBrkr,1068.0,541.0,0.0,1609.0,0,0,1,1,5,1,Typical,7,Typ,0,No_Fireplace,Attchd,Unf,1,305.0,Fair,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,WD ,Normal,-93.666096,42.025197,149900.0
2743,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,57.0,6420.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Good,1952.0,1952.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Typical,Typical,PConc,Excellent,Good,Mn,LwQ,4,ALQ,551.0,219.0,980.0,GasA,Fair,Y,FuseA,1148.0,0.0,0.0,1148.0,0,1,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,1,308.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2006.0,WD ,Normal,-93.660187,42.026308,123500.0
2744,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,77.0,8335.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Average,1954.0,1954.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0.0,0.0,0.0,GasA,Good,Y,SBrkr,1124.0,0.0,0.0,1124.0,0,0,1,0,3,1,Typical,5,Min2,1,Good,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Dirt_Gravel,0.0,36.0,190.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2006.0,WD ,Normal,-93.6627359,42.0247523,93000.0
2745,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,50.0,7585.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,OneFam,One_and_Half_Fin,Average,Fair,1948.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Typical,Typical,CBlock,Fair,Fair,Mn,Unf,7,Unf,0.0,810.0,810.0,GasA,Fair,Y,FuseA,1002.0,454.0,0.0,1456.0,1,1,1,0,4,1,Typical,7,Typ,1,Typical,Detchd,Unf,1,280.0,Typical,Typical,Partial_Pavement,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2006.0,WD ,Normal,-93.658506,42.022824,91500.0
2746,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,11200.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Above_Average,Average,1985.0,1985.0,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,Good,Typical,CBlock,Good,Typical,No,GLQ,3,Unf,0.0,40.0,1298.0,GasA,Typical,Y,SBrkr,1298.0,0.0,0.0,1298.0,1,0,2,0,3,1,Good,5,Typ,1,Typical,Attchd,Unf,2,403.0,Typical,Typical,Paved,165.0,26.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2006.0,WD ,Normal,-93.685537,42.032082,180000.0
2747,Two_Story_1946_and_Newer,Residential_Low_Density,88.0,12128.0,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Above_Average,Below_Average,1989.0,1989.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,Good,Typical,CBlock,Good,Typical,No,ALQ,1,Unf,0.0,319.0,868.0,GasA,Excellent,Y,SBrkr,1313.0,1246.0,0.0,2559.0,0,0,2,1,4,1,Excellent,9,Typ,1,Typical,Attchd,RFn,2,506.0,Typical,Typical,Paved,0.0,245.0,0.0,0.0,168.0,0.0,No_Pool,Minimum_Privacy,None,0.0,11,2006.0,WD ,Abnorml,-93.683235,42.032493,209000.0
2748,Two_Story_1946_and_Newer,Residential_Low_Density,80.0,9554.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1993.0,1994.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,397.0,777.0,GasA,Excellent,Y,SBrkr,1065.0,846.0,0.0,1911.0,0,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,RFn,2,471.0,Typical,Typical,Paved,182.0,81.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2006.0,WD ,Normal,-93.68218,42.030933,215000.0
2749,Duplex_All_Styles_and_Ages,Residential_Low_Density,73.0,9069.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,Duplex,SFoyer,Above_Average,Very_Good,1993.0,1993.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,Good,Good,PConc,Good,Typical,Av,LwQ,4,GLQ,1083.0,0.0,1344.0,GasA,Good,Y,SBrkr,1440.0,0.0,0.0,1440.0,2,0,2,0,2,2,Good,8,Typ,0,No_Fireplace,Attchd,Unf,4,920.0,Typical,Typical,Paved,288.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2006.0,WD ,Normal,-93.6801515,42.0315156,224500.0
2750,Two_Story_1946_and_Newer,Residential_Low_Density,133.0,11003.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,1308.0,1308.0,GasA,Excellent,Y,SBrkr,1308.0,568.0,0.0,1876.0,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,BuiltIn,RFn,3,848.0,Typical,Typical,Paved,0.0,40.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,New,Partial,-93.689071,42.024601,229800.0
2751,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64.0,7488.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,815.0,1208.0,GasA,Excellent,Y,SBrkr,1208.0,0.0,0.0,1208.0,0,0,2,0,2,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,632.0,Typical,Typical,Paved,105.0,58.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,2,2006.0,WD ,Abnorml,-93.689816,42.024635,183600.0
2752,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64.0,7406.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,515.0,1199.0,GasA,Excellent,Y,SBrkr,1220.0,0.0,0.0,1220.0,1,0,2,0,2,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,632.0,Typical,Typical,Paved,105.0,54.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,New,Partial,-93.690366,42.024555,194000.0
2753,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64.0,6762.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Good,Av,Unf,7,Unf,0.0,1286.0,1286.0,GasA,Excellent,Y,SBrkr,1294.0,0.0,0.0,1294.0,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,662.0,Typical,Typical,Paved,168.0,55.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,New,Partial,-93.691234,42.024615,193879.0
2754,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,86.0,11210.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,1594.0,1614.0,GasA,Excellent,Y,SBrkr,1614.0,0.0,0.0,1614.0,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,3,865.0,Typical,Typical,Paved,144.0,59.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,New,Partial,-93.688937,42.025687,221500.0
2755,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73.0,8990.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,Mn,Unf,7,Unf,0.0,1498.0,1498.0,GasA,Excellent,Y,SBrkr,1498.0,0.0,0.0,1498.0,0,0,2,0,2,1,Good,5,Typ,0,No_Fireplace,Attchd,RFn,2,675.0,Typical,Typical,Paved,351.0,33.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2006.0,New,Partial,-93.688925,42.025218,204900.0
2756,Two_Story_1946_and_Newer,Residential_Low_Density,73.0,8760.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Good,Mn,GLQ,3,Unf,0.0,927.0,1391.0,GasA,Excellent,Y,SBrkr,1391.0,571.0,0.0,1962.0,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,3,868.0,Typical,Typical,Paved,0.0,90.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2006.0,New,Partial,-93.688924,42.025194,239799.0
2757,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90.0,13377.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Above_Average,Average,2006.0,2006.0,Hip,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,260.0,1836.0,GasA,Good,Y,SBrkr,1846.0,0.0,0.0,1846.0,1,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,RFn,2,495.0,Typical,Typical,Paved,0.0,32.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,New,Partial,-93.689485,42.02437,233555.0
2758,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78.0,11645.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,434.0,1734.0,GasA,Excellent,Y,SBrkr,1734.0,0.0,0.0,1734.0,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,Fin,2,660.0,Typical,Typical,Paved,160.0,24.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,1,2006.0,WD ,Normal,-93.689067,42.024481,260000.0
2759,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78.0,11645.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,198.0,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0.0,448.0,1570.0,GasA,Excellent,Y,SBrkr,1590.0,0.0,0.0,1590.0,1,0,2,1,2,1,Excellent,6,Typ,0,No_Fireplace,Attchd,Fin,3,754.0,Typical,Typical,Paved,176.0,80.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2006.0,New,Partial,-93.689084,42.023306,294900.0
2760,Two_Story_1946_and_Newer,Residential_Low_Density,91.0,10984.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,Gd,Unf,7,Unf,0.0,945.0,945.0,GasA,Excellent,Y,SBrkr,945.0,864.0,0.0,1809.0,0,0,2,1,3,1,Good,8,Typ,0,No_Fireplace,Attchd,RFn,2,638.0,Typical,Typical,Paved,144.0,54.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2006.0,New,Partial,-93.688786,42.024376,209700.0
2761,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78.0,9316.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0.0,1558.0,1614.0,GasA,Excellent,Y,SBrkr,1614.0,0.0,0.0,1614.0,0,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,Fin,2,576.0,Typical,Typical,Paved,100.0,45.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2006.0,WD ,Normal,-93.688934,42.023308,225000.0
2762,Two_Story_1946_and_Newer,Residential_Low_Density,78.0,9316.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,532.0,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0.0,784.0,784.0,GasA,Excellent,Y,SBrkr,784.0,812.0,0.0,1596.0,0,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,610.0,Typical,Typical,Paved,144.0,45.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2006.0,WD ,Normal,-93.688929,42.023138,181000.0
2763,Two_Story_1946_and_Newer,Residential_Low_Density,80.0,10041.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1992.0,1992.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0.0,119.0,908.0,GasA,Excellent,Y,SBrkr,927.0,988.0,0.0,1915.0,1,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,Fin,2,506.0,Typical,Typical,Paved,120.0,150.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,2,2006.0,WD ,Abnorml,-93.68216,42.029884,220000.0
2764,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,36500.0,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Inside,Mod,Clear_Creek,Norm,Norm,OneFam,One_Story,Average,Average,1964.0,1964.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,Typical,Good,CBlock,Typical,Typical,Av,Rec,6,Unf,0.0,812.0,1624.0,GasA,Fair,Y,SBrkr,1582.0,0.0,0.0,1582.0,0,1,2,0,4,1,Typical,7,Typ,0,No_Fireplace,Attchd,Unf,2,390.0,Typical,Typical,Dirt_Gravel,168.0,198.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2006.0,WD ,Normal,-93.681349,42.028168,190000.0
2765,Split_or_Multilevel,Residential_Low_Density,0.0,21453.0,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,CulDSac,Sev,Clear_Creek,Norm,Norm,OneFam,SLvl,Above_Average,Average,1969.0,1969.0,Flat,Metal,Plywood,Plywood,None,0.0,Typical,Typical,CBlock,Typical,Typical,Gd,ALQ,1,Unf,0.0,0.0,938.0,GasA,Excellent,Y,SBrkr,988.0,0.0,0.0,988.0,1,0,1,0,1,1,Typical,4,Typ,2,Typical,Attchd,Unf,2,540.0,Typical,Typical,Paved,0.0,130.0,0.0,130.0,0.0,0.0,No_Pool,No_Fence,None,0.0,10,2006.0,WD ,Normal,-93.682095,42.025573,180000.0
2766,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,62.0,70761.0,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Inside,Mod,Clear_Creek,Norm,Norm,OneFam,One_Story,Good,Average,1975.0,1975.0,Gable,WdShngl,Plywood,Plywood,None,0.0,Typical,Typical,CBlock,Good,Typical,Gd,ALQ,1,Unf,0.0,878.0,1533.0,GasA,Typical,Y,SBrkr,1533.0,0.0,0.0,1533.0,1,0,2,0,2,1,Good,5,Typ,2,Typical,Attchd,Unf,2,576.0,Typical,Typical,Paved,200.0,54.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,12,2006.0,WD ,Normal,-93.683877,42.02438,280000.0
2767,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80.0,12000.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Clear_Creek,Norm,Norm,OneFam,One_Story,Above_Average,Average,1968.0,1968.0,Gable,CompShg,Plywood,Plywood,None,0.0,Typical,Fair,CBlock,Good,Fair,No,LwQ,4,Unf,0.0,535.0,1388.0,GasA,Good,Y,SBrkr,1388.0,0.0,0.0,1388.0,1,0,2,0,3,1,Typical,6,Typ,1,Poor,Attchd,RFn,2,522.0,Typical,Typical,Paved,0.0,58.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,COD,Abnorml,-93.680401,42.024592,158900.0
2768,Split_Foyer,Residential_Low_Density,57.0,8846.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,SFoyer,Average,Average,1996.0,1996.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,572.0,870.0,GasA,Excellent,Y,SBrkr,914.0,0.0,0.0,914.0,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,2,576.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,WD ,Normal,-93.691896,42.022227,148000.0
2769,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95.0,13015.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Above_Average,1996.0,1996.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Good,PConc,Good,Typical,No,Unf,7,Unf,0.0,1100.0,1100.0,GasA,Excellent,Y,SBrkr,1100.0,0.0,0.0,1100.0,0,0,1,1,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,2,462.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2006.0,WD ,Normal,-93.691873,42.022077,145000.0
2770,Two_Story_1946_and_Newer,Residential_Low_Density,65.0,12438.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,PosN,Norm,OneFam,Two_Story,Above_Average,Average,1995.0,1995.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,781.0,781.0,GasA,Excellent,Y,SBrkr,795.0,704.0,0.0,1499.0,0,0,2,1,3,1,Good,6,Typ,1,Typical,Attchd,RFn,2,473.0,Typical,Typical,Paved,413.0,91.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2006.0,WD ,Normal,-93.688302,42.021209,187000.0
2771,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,8685.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0.0,579.0,1425.0,GasA,Excellent,Y,SBrkr,1425.0,0.0,0.0,1425.0,1,0,2,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,2,591.0,Typical,Typical,Paved,0.0,130.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2006.0,WD ,Normal,-93.690363,42.0209,193000.0
2772,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,43.0,13568.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Average,1995.0,1995.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,No,ALQ,1,Unf,0.0,274.0,990.0,GasA,Excellent,Y,SBrkr,990.0,0.0,0.0,990.0,0,1,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,2,576.0,Typical,Typical,Paved,224.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,WD ,Normal,-93.692005,42.019047,156000.0
2773,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,9100.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2000.0,2000.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,125.0,1525.0,GasA,Excellent,Y,SBrkr,1525.0,0.0,0.0,1525.0,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,541.0,Typical,Typical,Paved,219.0,36.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2006.0,WD ,Normal,-93.692606,42.018043,235000.0
2774,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79.0,9236.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Above_Average,Average,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Good,PConc,Good,Typical,Gd,GLQ,3,Unf,0.0,279.0,1479.0,GasA,Excellent,Y,SBrkr,1494.0,0.0,0.0,1494.0,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,576.0,Typical,Typical,Paved,168.0,27.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006.0,WD ,Normal,-93.692221,42.018123,217000.0
2775,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78.0,10264.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Good,Typical,PConc,Good,Typical,Av,ALQ,1,Unf,0.0,426.0,1588.0,GasA,Excellent,Y,SBrkr,1588.0,0.0,0.0,1588.0,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,472.0,Typical,Typical,Paved,158.0,29.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2006.0,WD ,Normal,-93.690215,42.017631,214000.0
2776,Two_Story_1946_and_Newer,Residential_Low_Density,68.0,9272.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,342.0,842.0,GasA,Excellent,Y,SBrkr,856.0,893.0,0.0,1749.0,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,515.0,Typical,Typical,Paved,140.0,85.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2006.0,WD ,Normal,-93.691931,42.0168729,196000.0
